label;LE_max;S_max
3087;0.000403142;81.8335
3088;0.000421296;85.2727
3089;0.000437554;88.3816
3090;0.000451934;91.15
3091;0.000464365;93.5622
3092;0.000474947;95.6277
3093;0.000483717;97.3492
3094;0.00049077;98.741
3095;0.000496166;99.8087
3096;0.000499977;100.566
3097;0.000502237;101.015
3098;0.000502991;101.167
3099;0.000502228;101.013
3100;0.000499961;100.564
3101;0.000496135;99.8028
3102;0.000490732;98.7346
3103;0.000483659;97.3386
3104;0.000474884;95.6174
3105;0.000464288;93.5481
3106;0.000451856;91.138
3107;0.000437482;88.3687
3108;0.000421234;85.2645
3109;0.000403105;81.827
3110;0.000383388;78.1227
3111;0.000362422;74.2133
3112;0.000341028;70.2583
3113;0.00032045;66.4671
3114;0.000302586;63.1863
3115;0.000290103;60.8666
3116;0.000306556;64.337
3117;0.000316006;66.0632
3118;0.000330177;68.6508
3119;0.000347179;71.7488
3120;0.000365377;75.0838
3121;0.000383613;78.4449
3122;0.000401167;81.7052
3123;0.000417492;84.7618
3124;0.000432396;87.5721
3125;0.000445656;90.092
3126;0.000457287;92.3156
3127;0.00046723;94.2286
3128;0.000475551;95.8379
3129;0.000482265;97.1418
3130;0.000487436;98.1505
3131;0.00049109;98.864
3132;0.000493272;99.2923
3133;0.00049399;99.432
3134;0.000493264;99.291
3135;0.000491071;98.8605
3136;0.000487411;98.1462
3137;0.000482226;97.1346
3138;0.000475505;95.8306
3139;0.000467173;94.2184
3140;0.000457226;92.3062
3141;0.000445596;90.0813
3142;0.000432338;87.5637
3143;0.00041745;84.7545
3144;0.000401134;81.7015
3145;0.000383603;78.4436
3146;0.00036538;75.086
3147;0.000347198;71.7531
3148;0.000330204;68.6563
3149;0.000316033;66.0701
3150;0.000306602;64.3442
3151;0.000320981;67.3669
3152;0.000327956;68.6282
3153;0.000339196;70.6514
3154;0.000353135;73.1718
3155;0.000368491;75.9554
3156;0.00038426;78.8331
3157;0.000399682;81.6656
3158;0.000414322;84.3736
3159;0.000427799;86.8841
3160;0.00043999;89.1698
3161;0.000450733;91.1966
3162;0.000460032;92.9606
3163;0.000467839;94.4486
3164;0.000474192;95.6652
