label;LE_max;S_max
1;0.000322556;65.564
2;0.000394751;81.9723
3;0.000444873;93.058
4;0.000484158;101.419
5;0.000515079;108.043
6;0.000540515;113.399
7;0.000561231;117.794
8;0.000578472;121.419
9;0.000592733;124.436
10;0.000604749;126.961
11;0.000614831;129.091
12;0.000623418;130.894
13;0.000630693;132.429
14;0.000636925;133.738
15;0.000642225;134.856
16;0.000646767;135.809
17;0.000650625;136.623
18;0.000653918;137.314
19;0.0006567;137.901
20;0.000659057;138.396
21;0.000661028;138.811
22;0.000662678;139.158
23;0.000664038;139.444
24;0.000665156;139.679
25;0.000666057;139.869
26;0.000666778;140.021
27;0.000667338;140.139
28;0.000667765;140.229
29;0.000668076;140.294
30;0.00066829;140.34
31;0.000668421;140.367
32;0.000668484;140.381
33;0.000668491;140.382
34;0.000668453;140.375
35;0.000668383;140.36
36;0.000668289;140.341
37;0.000668186;140.319
38;0.000668082;140.298
39;0.000668002;140.281
40;0.000667955;140.272
41;0.0003086;61.9949
42;0.000384748;79.9543
43;0.000442031;92.706
44;0.000484654;101.713
45;0.000517019;108.594
46;0.000542873;113.973
47;0.00056334;118.291
48;0.000580268;121.823
49;0.000594161;124.757
50;0.000605915;127.217
51;0.000615768;129.298
52;0.0006242;131.065
53;0.000631345;132.572
54;0.000637482;133.86
55;0.000642701;134.96
56;0.000647179;135.899
57;0.000650982;136.701
58;0.000654229;137.382
59;0.000656972;137.96
60;0.000659293;138.447
61;0.000661235;138.856
62;0.000662857;139.197
63;0.000664195;139.478
64;0.000665292;139.709
65;0.000666175;139.895
66;0.000666879;140.043
67;0.000667426;140.158
68;0.00066784;140.245
69;0.00066814;140.308
70;0.000668344;140.351
71;0.000668466;140.377
72;0.000668521;140.389
73;0.00066852;140.389
74;0.000668475;140.379
75;0.000668397;140.363
76;0.000668297;140.342
77;0.000668186;140.319
78;0.00066808;140.297
79;0.000668001;140.28
80;0.000667959;140.272
81;0.000309637;61.6323
82;0.000380599;78.9255
83;0.000437216;91.8648
84;0.000482705;101.481
85;0.000516769;108.653
86;0.00054332;114.145
87;0.000564079;118.489
88;0.000580981;122.004
89;0.000594805;124.91
90;0.000606441;127.342
91;0.000616212;129.401
92;0.000624563;131.15
93;0.000631654;132.644
94;0.000637742;133.92
95;0.000642927;135.012
96;0.000647373;135.944
97;0.000651152;136.74
98;0.000654377;137.416
99;0.000657101;137.989
100;0.000659406;138.473
101;0.000661334;138.879
102;0.000662944;139.217
103;0.000664271;139.496
104;0.000665358;139.724
105;0.000666233;139.908
106;0.00066693;140.054
107;0.000667469;140.168
108;0.000667878;140.254
109;0.000668172;140.315
110;0.000668371;140.357
111;0.000668488;140.382
112;0.000668539;140.393
113;0.000668534;140.392
114;0.000668486;140.382
115;0.000668405;140.365
116;0.000668301;140.343
117;0.00066819;140.319
118;0.000668084;140.297
119;0.000668004;140.28
120;0.000667961;140.272
121;0.000309637;61.6323
122;0.000380599;78.9255
123;0.000437216;91.8648
124;0.000482706;101.481
125;0.000516769;108.653
126;0.00054332;114.145
127;0.000564079;118.489
128;0.000580982;122.004
129;0.000594805;124.91
130;0.000606441;127.342
131;0.000616212;129.401
132;0.000624563;131.15
133;0.000631654;132.644
134;0.000637742;133.92
135;0.000642927;135.012
136;0.000647373;135.944
137;0.000651152;136.74
138;0.000654377;137.416
139;0.000657101;137.989
140;0.000659406;138.473
141;0.000661334;138.879
142;0.000662944;139.217
143;0.000664271;139.496
144;0.000665358;139.724
145;0.000666233;139.908
146;0.00066693;140.054
147;0.000667469;140.168
148;0.000667878;140.254
149;0.000668172;140.315
150;0.000668371;140.357
151;0.000668488;140.382
152;0.000668539;140.393
153;0.000668534;140.392
154;0.000668486;140.382
155;0.000668405;140.365
156;0.000668301;140.343
157;0.00066819;140.319
158;0.000668084;140.297
159;0.000668004;140.28
160;0.000667961;140.272
161;0.000308599;61.9949
162;0.00038475;79.9543
163;0.00044203;92.706
164;0.000484655;101.713
165;0.000517018;108.594
166;0.000542874;113.973
167;0.000563339;118.291
168;0.000580268;121.823
169;0.000594161;124.757
170;0.000605916;127.217
171;0.000615768;129.298
172;0.000624201;131.065
173;0.000631345;132.572
174;0.000637482;133.86
175;0.000642701;134.96
176;0.000647179;135.899
177;0.000650982;136.701
178;0.000654229;137.382
179;0.000656972;137.96
180;0.000659293;138.447
181;0.000661235;138.856
182;0.000662857;139.197
183;0.000664195;139.478
184;0.000665292;139.709
185;0.000666175;139.895
186;0.00066688;140.043
187;0.000667426;140.158
188;0.00066784;140.245
189;0.00066814;140.308
190;0.000668344;140.351
191;0.000668466;140.377
192;0.000668521;140.389
193;0.00066852;140.389
194;0.000668475;140.379
195;0.000668397;140.363
196;0.000668297;140.342
197;0.000668187;140.319
198;0.000668081;140.297
199;0.000668001;140.28
200;0.000667959;140.272
201;0.000322555;65.564
202;0.000394752;81.9723
203;0.000444872;93.0579
204;0.000484159;101.419
205;0.000515078;108.043
206;0.000540516;113.399
207;0.00056123;117.794
208;0.000578473;121.419
209;0.000592733;124.436
210;0.00060475;126.961
211;0.000614831;129.091
212;0.000623419;130.894
213;0.000630693;132.429
214;0.000636925;133.738
215;0.000642225;134.856
216;0.000646767;135.809
217;0.000650625;136.623
218;0.000653918;137.314
219;0.0006567;137.901
220;0.000659057;138.396
221;0.000661028;138.811
222;0.000662678;139.158
223;0.000664038;139.444
224;0.000665156;139.679
225;0.000666057;139.869
226;0.000666778;140.021
227;0.000667338;140.139
228;0.000667765;140.229
229;0.000668076;140.295
230;0.00066829;140.34
231;0.000668421;140.367
232;0.000668484;140.381
233;0.000668491;140.382
234;0.000668453;140.375
235;0.000668383;140.36
236;0.000668289;140.341
237;0.000668186;140.319
238;0.000668082;140.298
239;0.000668002;140.281
240;0.000667955;140.272
241;0.000525079;106.198
242;0.000512715;104.184
243;0.000517361;106.603
244;0.000531193;110.2
245;0.000546914;113.949
246;0.000562589;117.517
247;0.000577002;120.711
248;0.000589805;123.523
249;0.000601034;125.954
250;0.00061075;128.056
251;0.000619198;129.866
252;0.000626482;131.43
253;0.000632812;132.779
254;0.000638269;133.946
255;0.000643007;134.953
256;0.000647083;135.822
257;0.000650609;136.571
258;0.000653629;137.214
259;0.000656225;137.765
260;0.000658433;138.235
261;0.000660314;138.634
262;0.000661897;138.972
263;0.000663229;139.255
264;0.000664335;139.491
265;0.000665249;139.685
266;0.000665992;139.844
267;0.000666592;139.972
268;0.000667064;140.073
269;0.000667429;140.151
270;0.000667702;140.21
271;0.000667897;140.252
272;0.000668027;140.281
273;0.000668105;140.298
274;0.000668139;140.306
275;0.000668141;140.307
276;0.000668117;140.304
277;0.000668079;140.297
278;0.000668031;140.289
279;0.000667981;140.28
280;0.000667942;140.273
281;0.000506087;102.604
282;0.000500526;101.901
283;0.000511781;105.668
284;0.000529897;110.101
285;0.000547687;114.198
286;0.000564082;117.874
287;0.000578601;121.056
288;0.000591221;123.817
289;0.000602235;126.195
290;0.000611743;128.252
291;0.000620026;130.028
292;0.000627179;131.565
293;0.000633405;132.893
294;0.000638781;134.044
295;0.000643448;135.037
296;0.000647469;135.896
297;0.000650944;136.635
298;0.000653924;137.27
299;0.000656482;137.814
300;0.000658659;138.278
301;0.000660511;138.672
302;0.00066207;139.005
303;0.00066338;139.283
304;0.000664467;139.515
305;0.000665364;139.707
306;0.000666092;139.863
307;0.000666677;139.988
308;0.000667137;140.087
309;0.000667492;140.163
310;0.000667755;140.22
311;0.000667941;140.26
312;0.000668064;140.287
313;0.000668133;140.303
314;0.00066816;140.31
315;0.000668154;140.31
316;0.000668126;140.305
317;0.00066808;140.297
318;0.000668031;140.288
319;0.00066798;140.279
320;0.000667948;140.273
321;0.000501705;101.626
322;0.000496014;101.034
323;0.000508375;105.084
324;0.000528288;109.879
325;0.000547503;114.232
326;0.000564543;118.005
327;0.000579265;121.212
328;0.000591895;123.962
329;0.000602822;126.318
330;0.000612242;128.354
331;0.00062044;130.111
332;0.000627528;131.634
333;0.0006337;132.952
334;0.000639034;134.093
335;0.000643667;135.08
336;0.000647659;135.933
337;0.000651111;136.667
338;0.000654069;137.298
339;0.00065661;137.839
340;0.000658771;138.3
341;0.000660609;138.691
342;0.000662156;139.021
343;0.000663455;139.298
344;0.000664532;139.528
345;0.000665421;139.718
346;0.000666141;139.872
347;0.00066672;139.996
348;0.000667174;140.094
349;0.000667523;140.169
350;0.000667781;140.225
351;0.000667964;140.265
352;0.000668082;140.291
353;0.000668148;140.306
354;0.000668171;140.312
355;0.000668162;140.311
356;0.000668129;140.306
357;0.000668083;140.297
358;0.000668032;140.288
359;0.00066798;140.279
360;0.000667948;140.272
361;0.000501705;101.626
362;0.000496014;101.034
363;0.000508375;105.084
364;0.000528288;109.879
365;0.000547503;114.232
366;0.000564543;118.005
367;0.000579265;121.212
368;0.000591895;123.962
369;0.000602822;126.318
370;0.000612242;128.354
371;0.00062044;130.111
372;0.000627528;131.634
373;0.0006337;132.952
374;0.000639034;134.093
375;0.000643667;135.08
376;0.000647659;135.933
377;0.000651111;136.667
378;0.000654069;137.298
379;0.00065661;137.839
380;0.000658771;138.3
381;0.000660609;138.691
382;0.000662156;139.021
383;0.000663455;139.298
384;0.000664532;139.528
385;0.000665421;139.718
386;0.000666141;139.872
387;0.00066672;139.996
388;0.000667174;140.094
389;0.000667523;140.169
390;0.000667781;140.225
391;0.000667964;140.265
392;0.000668082;140.291
393;0.000668148;140.306
394;0.000668171;140.312
395;0.000668162;140.311
396;0.000668129;140.306
397;0.000668083;140.297
398;0.000668032;140.288
399;0.00066798;140.279
400;0.000667948;140.272
401;0.000506088;102.604
402;0.000500524;101.901
403;0.000511783;105.668
404;0.000529896;110.101
405;0.000547688;114.198
406;0.000564081;117.874
407;0.000578602;121.056
408;0.00059122;123.817
409;0.000602235;126.195
410;0.000611742;128.252
411;0.000620026;130.028
412;0.000627179;131.565
413;0.000633405;132.893
414;0.00063878;134.044
415;0.000643448;135.037
416;0.000647469;135.896
417;0.000650945;136.635
418;0.000653924;137.27
419;0.000656482;137.814
420;0.000658659;138.278
421;0.000660511;138.672
422;0.00066207;139.005
423;0.00066338;139.283
424;0.000664467;139.515
425;0.000665364;139.707
426;0.000666092;139.863
427;0.000666677;139.988
428;0.000667137;140.087
429;0.000667492;140.163
430;0.000667755;140.22
431;0.000667941;140.26
432;0.000668064;140.287
433;0.000668133;140.303
434;0.000668161;140.31
435;0.000668154;140.31
436;0.000668126;140.305
437;0.00066808;140.297
438;0.000668031;140.288
439;0.00066798;140.279
440;0.000667947;140.273
441;0.00052508;106.198
442;0.000512713;104.184
443;0.000517362;106.603
444;0.000531192;110.2
445;0.000546915;113.949
446;0.000562589;117.517
447;0.000577003;120.711
448;0.000589805;123.523
449;0.000601034;125.954
450;0.000610749;128.056
451;0.000619198;129.866
452;0.000626481;131.43
453;0.000632812;132.779
454;0.000638269;133.946
455;0.000643007;134.953
456;0.000647083;135.822
457;0.000650609;136.571
458;0.000653629;137.214
459;0.000656225;137.765
460;0.000658433;138.235
461;0.000660314;138.635
462;0.000661897;138.972
463;0.000663229;139.255
464;0.000664335;139.491
465;0.000665249;139.685
466;0.000665992;139.844
467;0.000666592;139.972
468;0.000667064;140.073
469;0.000667429;140.151
470;0.000667702;140.21
471;0.000667898;140.252
472;0.000668027;140.281
473;0.000668105;140.298
474;0.000668139;140.306
475;0.000668141;140.307
476;0.000668117;140.304
477;0.000668079;140.297
478;0.000668031;140.289
479;0.000667981;140.28
480;0.000667943;140.273
481;0.000614944;124.741
482;0.000606228;122.987
483;0.000592331;120.854
484;0.000586844;120.731
485;0.000588657;121.754
486;0.000593586;123.287
487;0.000600352;125.041
488;0.000607483;126.778
489;0.000614534;128.432
490;0.000621135;129.94
491;0.000627189;131.308
492;0.000632657;132.525
493;0.000637542;133.608
494;0.000641887;134.562
495;0.00064572;135.404
496;0.000649096;136.14
497;0.000652046;136.785
498;0.000654621;137.345
499;0.000656852;137.831
500;0.000658782;138.25
501;0.000660437;138.611
502;0.000661854;138.919
503;0.000663055;139.181
504;0.00066407;139.403
505;0.000664918;139.588
506;0.000665622;139.742
507;0.000666199;139.869
508;0.000666667;139.972
509;0.00066704;140.055
510;0.000667332;140.12
511;0.000667556;140.17
512;0.000667721;140.208
513;0.000667838;140.235
514;0.000667915;140.254
515;0.000667961;140.266
516;0.00066798;140.273
517;0.00066798;140.276
518;0.00066796;140.275
519;0.00066793;140.273
520;0.000667901;140.27
521;0.000602565;122.635
522;0.000595615;121.168
523;0.000585796;119.763
524;0.000583866;120.276
525;0.000587804;121.67
526;0.000593826;123.373
527;0.000601017;125.187
528;0.000608264;126.93
529;0.000615286;128.571
530;0.000621817;130.063
531;0.000627793;131.414
532;0.000633189;132.617
533;0.000638012;133.689
534;0.000642303;134.634
535;0.000646088;135.467
536;0.000649422;136.196
537;0.000652335;136.834
538;0.000654878;137.389
539;0.000657079;137.87
540;0.000658983;138.285
541;0.000660615;138.641
542;0.000662011;138.946
543;0.000663193;139.205
544;0.000664191;139.423
545;0.000665024;139.606
546;0.000665715;139.758
547;0.000666279;139.883
548;0.000666737;139.984
549;0.0006671;140.065
550;0.000667383;140.128
551;0.000667598;140.177
552;0.000667756;140.214
553;0.000667865;140.24
554;0.000667936;140.257
555;0.000667975;140.268
556;0.00066799;140.274
557;0.000667983;140.276
558;0.000667963;140.276
559;0.000667932;140.273
560;0.000667907;140.271
561;0.000597;121.636
562;0.000591182;120.382
563;0.000582698;119.243
564;0.000582076;120.001
565;0.000587126;121.59
566;0.000593819;123.403
567;0.000601305;125.258
568;0.000608648;127.011
569;0.000615672;128.647
570;0.000622168;130.13
571;0.000628104;131.471
572;0.000633461;132.667
573;0.00063825;133.732
574;0.000642512;134.671
575;0.000646273;135.5
576;0.000649586;136.225
577;0.00065248;136.86
578;0.000655006;137.411
579;0.000657193;137.89
580;0.000659084;138.302
581;0.000660704;138.657
582;0.000662089;138.96
583;0.000663262;139.217
584;0.000664252;139.434
585;0.000665077;139.615
586;0.000665761;139.766
587;0.00066632;139.89
588;0.000666771;139.99
589;0.00066713;140.07
590;0.000667409;140.133
591;0.000667619;140.181
592;0.000667773;140.217
593;0.000667879;140.242
594;0.000667946;140.259
595;0.000667983;140.27
596;0.000667994;140.275
597;0.000667986;140.277
598;0.000667964;140.276
599;0.000667932;140.273
600;0.000667907;140.27
601;0.000596999;121.636
602;0.000591183;120.382
603;0.000582697;119.243
604;0.000582077;120.001
605;0.000587126;121.59
606;0.00059382;123.403
607;0.000601305;125.258
608;0.000608649;127.011
609;0.000615672;128.647
610;0.000622169;130.13
611;0.000628103;131.471
612;0.000633461;132.667
613;0.00063825;133.732
614;0.000642512;134.671
615;0.000646273;135.5
616;0.000649586;136.225
617;0.00065248;136.86
618;0.000655006;137.411
619;0.000657193;137.89
620;0.000659084;138.302
621;0.000660704;138.657
622;0.000662089;138.96
623;0.000663262;139.217
624;0.000664252;139.434
625;0.000665077;139.615
626;0.000665761;139.766
627;0.00066632;139.89
628;0.000666772;139.99
629;0.00066713;140.07
630;0.000667409;140.133
631;0.000667619;140.181
632;0.000667773;140.217
633;0.000667879;140.242
634;0.000667946;140.259
635;0.000667983;140.27
636;0.000667994;140.275
637;0.000667986;140.277
638;0.000667964;140.276
639;0.000667932;140.273
640;0.000667907;140.27
641;0.000602564;122.635
642;0.000595615;121.168
643;0.000585796;119.763
644;0.000583867;120.276
645;0.000587804;121.67
646;0.000593827;123.373
647;0.000601017;125.187
648;0.000608264;126.93
649;0.000615285;128.571
650;0.000621817;130.063
651;0.000627793;131.414
652;0.000633189;132.617
653;0.000638012;133.689
654;0.000642303;134.634
655;0.000646088;135.467
656;0.000649422;136.196
657;0.000652335;136.834
658;0.000654878;137.389
659;0.000657079;137.87
660;0.000658983;138.285
661;0.000660615;138.641
662;0.000662011;138.946
663;0.000663193;139.205
664;0.000664191;139.423
665;0.000665024;139.606
666;0.000665715;139.758
667;0.000666279;139.883
668;0.000666737;139.984
669;0.0006671;140.065
670;0.000667383;140.128
671;0.000667598;140.177
672;0.000667756;140.214
673;0.000667865;140.24
674;0.000667936;140.257
675;0.000667975;140.268
676;0.00066799;140.274
677;0.000667983;140.276
678;0.000667963;140.276
679;0.000667932;140.273
680;0.000667907;140.271
681;0.000614941;124.741
682;0.00060623;122.987
683;0.000592329;120.854
684;0.000586845;120.731
685;0.000588655;121.754
686;0.000593587;123.287
687;0.000600351;125.041
688;0.000607483;126.778
689;0.000614533;128.432
690;0.000621136;129.94
691;0.000627188;131.308
692;0.000632657;132.525
693;0.000637541;133.608
694;0.000641888;134.562
695;0.00064572;135.404
696;0.000649096;136.14
697;0.000652045;136.785
698;0.000654621;137.345
699;0.000656852;137.831
700;0.000658782;138.25
701;0.000660437;138.611
702;0.000661854;138.919
703;0.000663055;139.181
704;0.00066407;139.403
705;0.000664918;139.588
706;0.000665622;139.742
707;0.000666199;139.869
708;0.000666667;139.972
709;0.00066704;140.055
710;0.000667333;140.12
711;0.000667556;140.17
712;0.000667721;140.208
713;0.000667838;140.235
714;0.000667915;140.254
715;0.000667961;140.266
716;0.00066798;140.273
717;0.00066798;140.276
718;0.00066796;140.276
719;0.00066793;140.273
720;0.000667902;140.27
721;0.000673229;137.077
722;0.000658343;133.824
723;0.000646799;131.822
724;0.000635066;130.015
725;0.000628166;129.301
726;0.000625757;129.332
727;0.00062589;129.808
728;0.000627916;130.558
729;0.000630767;131.411
730;0.000634126;132.308
731;0.000637569;133.179
732;0.000640978;134.012
733;0.000644203;134.782
734;0.000647212;135.489
735;0.000649962;136.127
736;0.000652452;136.702
737;0.000654684;137.213
738;0.000656667;137.666
739;0.000658419;138.065
740;0.000659953;138.414
741;0.000661291;138.718
742;0.000662449;138.982
743;0.000663445;139.209
744;0.000664295;139.403
745;0.000665018;139.568
746;0.000665624;139.708
747;0.000666131;139.824
748;0.000666549;139.922
749;0.000666891;140.001
750;0.000667166;140.066
751;0.000667385;140.119
752;0.000667554;140.16
753;0.000667684;140.193
754;0.000667779;140.217
755;0.000667846;140.236
756;0.000667886;140.25
757;0.000667906;140.259
758;0.000667904;140.265
759;0.00066789;140.268
760;0.000667861;140.27
761;0.000664265;135.611
762;0.000650791;132.61
763;0.000641088;130.902
764;0.000631563;129.464
765;0.000626417;129.038
766;0.000625071;129.24
767;0.000625803;129.807
768;0.000628113;130.598
769;0.000631091;131.468
770;0.000634492;132.369
771;0.000637939;133.24
772;0.000641334;134.07
773;0.000644538;134.836
774;0.000647522;135.539
775;0.000650246;136.173
776;0.000652712;136.744
777;0.000654919;137.251
778;0.00065688;137.701
779;0.00065861;138.096
780;0.000660125;138.442
781;0.000661446;138.743
782;0.000662586;139.004
783;0.000663568;139.228
784;0.000664404;139.421
785;0.000665113;139.584
786;0.000665709;139.721
787;0.000666205;139.836
788;0.000666613;139.932
789;0.000666946;140.01
790;0.000667213;140.074
791;0.000667424;140.125
792;0.000667588;140.165
793;0.00066771;140.197
794;0.000667799;140.221
795;0.00066786;140.238
796;0.000667896;140.251
797;0.000667911;140.26
798;0.000667908;140.265
799;0.000667892;140.268
800;0.000667864;140.27
801;0.000660201;134.945
802;0.000647137;132.005
803;0.000638355;130.455
804;0.000629797;129.184
805;0.00062544;128.892
806;0.000624668;129.188
807;0.000625736;129.807
808;0.000628208;130.621
809;0.000631259;131.5
810;0.000634681;132.402
811;0.000638129;133.273
812;0.000641515;134.1
813;0.000644707;134.864
814;0.000647678;135.565
815;0.000650389;136.197
816;0.000652842;136.765
817;0.000655037;137.27
818;0.000656987;137.718
819;0.000658706;138.111
820;0.000660212;138.456
821;0.000661523;138.756
822;0.000662655;139.015
823;0.000663629;139.238
824;0.000664458;139.429
825;0.000665161;139.591
826;0.000665751;139.728
827;0.000666242;139.842
828;0.000666645;139.937
829;0.000666974;140.015
830;0.000667237;140.078
831;0.000667444;140.128
832;0.000667604;140.168
833;0.000667724;140.199
834;0.000667809;140.222
835;0.000667867;140.24
836;0.000667901;140.252
837;0.000667915;140.26
838;0.00066791;140.266
839;0.000667891;140.268
840;0.000667864;140.27
841;0.000660202;134.945
842;0.000647137;132.005
843;0.000638355;130.455
844;0.000629797;129.184
845;0.00062544;128.892
846;0.000624668;129.188
847;0.000625736;129.807
848;0.000628208;130.621
849;0.000631259;131.5
850;0.000634681;132.402
851;0.000638129;133.273
852;0.000641515;134.1
853;0.000644707;134.864
854;0.000647678;135.565
855;0.000650389;136.197
856;0.000652842;136.765
857;0.000655037;137.27
858;0.000656987;137.718
859;0.000658706;138.111
860;0.000660212;138.456
861;0.000661523;138.756
862;0.000662655;139.015
863;0.000663629;139.238
864;0.000664458;139.429
865;0.000665161;139.591
866;0.000665751;139.728
867;0.000666242;139.842
868;0.000666645;139.937
869;0.000666974;140.015
870;0.000667237;140.078
871;0.000667444;140.128
872;0.000667604;140.168
873;0.000667724;140.199
874;0.000667809;140.222
875;0.000667867;140.24
876;0.000667901;140.252
877;0.000667915;140.26
878;0.00066791;140.266
879;0.000667891;140.268
880;0.000667864;140.27
881;0.000664266;135.611
882;0.00065079;132.61
883;0.000641089;130.902
884;0.000631562;129.464
885;0.000626418;129.038
886;0.000625071;129.24
887;0.000625803;129.807
888;0.000628112;130.598
889;0.000631091;131.468
890;0.000634491;132.369
891;0.000637939;133.24
892;0.000641334;134.07
893;0.000644538;134.836
894;0.000647522;135.539
895;0.000650247;136.173
896;0.000652712;136.744
897;0.000654919;137.251
898;0.00065688;137.701
899;0.00065861;138.096
900;0.000660125;138.442
901;0.000661446;138.743
902;0.000662586;139.004
903;0.000663568;139.228
904;0.000664404;139.421
905;0.000665114;139.584
906;0.000665709;139.721
907;0.000666205;139.836
908;0.000666613;139.932
909;0.000666946;140.01
910;0.000667213;140.074
911;0.000667424;140.125
912;0.000667588;140.165
913;0.00066771;140.197
914;0.000667799;140.221
915;0.00066786;140.238
916;0.000667896;140.251
917;0.000667911;140.26
918;0.000667908;140.265
919;0.000667892;140.268
920;0.000667864;140.27
921;0.000673231;137.077
922;0.000658341;133.824
923;0.000646801;131.822
924;0.000635065;130.015
925;0.000628167;129.301
926;0.000625756;129.332
927;0.000625891;129.808
928;0.000627915;130.558
929;0.000630768;131.411
930;0.000634126;132.308
931;0.00063757;133.179
932;0.000640977;134.012
933;0.000644204;134.782
934;0.000647211;135.489
935;0.000649962;136.127
936;0.000652452;136.702
937;0.000654684;137.213
938;0.000656667;137.666
939;0.000658419;138.065
940;0.000659953;138.414
941;0.000661292;138.718
942;0.000662449;138.982
943;0.000663445;139.209
944;0.000664295;139.403
945;0.000665018;139.568
946;0.000665624;139.708
947;0.000666131;139.825
948;0.000666549;139.922
949;0.000666891;140.001
950;0.000667166;140.066
951;0.000667385;140.119
952;0.000667554;140.16
953;0.000667684;140.193
954;0.000667779;140.217
955;0.000667846;140.236
956;0.000667886;140.25
957;0.000667906;140.259
958;0.000667904;140.265
959;0.00066789;140.268
960;0.000667861;140.27
961;0.000707702;144.66
962;0.000695463;141.83
963;0.000681671;139.087
964;0.000670621;137.2
965;0.000660839;135.656
966;0.000654087;134.779
967;0.00065017;134.389
968;0.000648139;134.34
969;0.000647675;134.536
970;0.000648074;134.863
971;0.000649138;135.278
972;0.000650503;135.722
973;0.000652074;136.18
974;0.000653679;136.624
975;0.000655279;137.049
976;0.000656799;137.442
977;0.000658227;137.807
978;0.000659537;138.136
979;0.000660727;138.434
980;0.000661794;138.699
981;0.000662743;138.934
982;0.000663578;139.141
983;0.000664308;139.322
984;0.000664942;139.479
985;0.000665486;139.615
986;0.000665952;139.732
987;0.000666346;139.831
988;0.000666677;139.916
989;0.000666953;139.987
990;0.000667181;140.046
991;0.000667366;140.095
992;0.000667516;140.136
993;0.000667634;140.169
994;0.000667725;140.196
995;0.000667793;140.217
996;0.000667839;140.235
997;0.000667866;140.248
998;0.000667872;140.258
999;0.000667862;140.265
1000;0.000667824;140.269
1001;0.000701516;143.693
1002;0.000689787;140.924
1003;0.000677195;138.383
1004;0.00066737;136.688
1005;0.000658763;135.332
1006;0.000652912;134.597
1007;0.000649573;134.297
1008;0.000647904;134.305
1009;0.000647647;134.532
1010;0.000648165;134.877
1011;0.000649293;135.302
1012;0.000650691;135.751
1013;0.000652275;136.212
1014;0.000653883;136.655
1015;0.000655478;137.08
1016;0.000656989;137.472
1017;0.000658407;137.835
1018;0.000659704;138.162
1019;0.000660881;138.458
1020;0.000661935;138.721
1021;0.000662871;138.954
1022;0.000663695;139.159
1023;0.000664413;139.339
1024;0.000665036;139.494
1025;0.00066557;139.629
1026;0.000666027;139.744
1027;0.000666412;139.842
1028;0.000666736;139.925
1029;0.000667004;139.994
1030;0.000667224;140.053
1031;0.000667403;140.101
1032;0.000667547;140.14
1033;0.000667658;140.173
1034;0.000667745;140.199
1035;0.000667807;140.22
1036;0.000667849;140.236
1037;0.00066787;140.249
1038;0.000667876;140.259
1039;0.000667862;140.266
1040;0.000667824;140.269
1041;0.00069847;143.202
1042;0.000687049;140.49
1043;0.000674972;138.029
1044;0.000665754;136.433
1045;0.000657717;135.169
1046;0.0006523;134.504
1047;0.000649267;134.252
1048;0.000647787;134.288
1049;0.000647636;134.531
1050;0.000648215;134.885
1051;0.000649373;135.315
1052;0.000650787;135.767
1053;0.000652377;136.228
1054;0.000653985;136.672
1055;0.000655578;137.095
1056;0.000657085;137.487
1057;0.000658496;137.849
1058;0.000659787;138.175
1059;0.000660958;138.47
1060;0.000662006;138.732
1061;0.000662935;138.965
1062;0.000663753;139.168
1063;0.000664466;139.347
1064;0.000665083;139.502
1065;0.000665613;139.635
1066;0.000666064;139.75
1067;0.000666445;139.847
1068;0.000666765;139.929
1069;0.000667029;139.998
1070;0.000667246;140.056
1071;0.000667422;140.104
1072;0.000667562;140.143
1073;0.000667671;140.175
1074;0.000667754;140.2
1075;0.000667814;140.221
1076;0.000667854;140.237
1077;0.000667874;140.249
1078;0.000667877;140.259
1079;0.000667862;140.266
1080;0.000667822;140.269
1081;0.00069847;143.202
1082;0.000687049;140.49
1083;0.000674972;138.029
1084;0.000665754;136.433
1085;0.000657717;135.169
1086;0.0006523;134.504
1087;0.000649266;134.252
1088;0.000647787;134.288
1089;0.000647636;134.531
1090;0.000648215;134.885
1091;0.000649373;135.315
1092;0.000650787;135.767
1093;0.000652377;136.228
1094;0.000653985;136.672
1095;0.000655578;137.095
1096;0.000657085;137.487
1097;0.000658496;137.849
1098;0.000659787;138.175
1099;0.000660958;138.47
1100;0.000662006;138.732
1101;0.000662935;138.965
1102;0.000663753;139.168
1103;0.000664466;139.347
1104;0.000665083;139.502
1105;0.000665613;139.635
1106;0.000666064;139.75
1107;0.000666445;139.847
1108;0.000666765;139.929
1109;0.000667029;139.998
1110;0.000667246;140.056
1111;0.000667422;140.104
1112;0.000667562;140.143
1113;0.000667671;140.175
1114;0.000667754;140.2
1115;0.000667814;140.221
1116;0.000667854;140.237
1117;0.000667874;140.249
1118;0.000667877;140.259
1119;0.000667862;140.266
1120;0.000667822;140.269
1121;0.000701515;143.693
1122;0.000689788;140.924
1123;0.000677194;138.383
1124;0.000667371;136.688
1125;0.000658762;135.332
1126;0.000652912;134.597
1127;0.000649573;134.297
1128;0.000647905;134.305
1129;0.000647647;134.532
1130;0.000648166;134.877
1131;0.000649293;135.302
1132;0.000650692;135.751
1133;0.000652275;136.212
1134;0.000653883;136.655
1135;0.000655478;137.08
1136;0.000656989;137.472
1137;0.000658407;137.835
1138;0.000659704;138.162
1139;0.000660881;138.458
1140;0.000661935;138.721
1141;0.000662871;138.954
1142;0.000663695;139.159
1143;0.000664413;139.339
1144;0.000665036;139.494
1145;0.00066557;139.629
1146;0.000666027;139.744
1147;0.000666412;139.842
1148;0.000666736;139.925
1149;0.000667004;139.994
1150;0.000667224;140.053
1151;0.000667403;140.101
1152;0.000667547;140.14
